SN.L.EB,Smith&NephewPlc,6
III.L.EB,3IGroupPlc,6
DOM.LN,"DominosPizzaGroupPlc",6
TEAM,AtlassianCorp,1
GM,GeneralMotorsCompany,1
ZEN,ZendeskInc,1
HMSO.LN,HammersonPlc,6
BLK,BlackrockInc,11
HON,HoneywellInternationalInc,1
BBY.LN,BalfourBeattyPlc,6
ASC.LN,AsosPlc,6
SQZ.LN,SericaEnergyPlc,6
RTO.L.EB,RentokilInitialPlc,6
VOLVB.S.DX,VolvoAb,6
ABDN.L.EB,AbrdnPlc,6
MC.FP,Lvmh,6
WKP.LN,WorkspaceGroupPlc,6
TXN,TexasInstruments,1
SFOR.LN,S4CapitalPlc,6
AFC.LN,AfcEnergyPlc,6
DVO.LN,DevroPlc,6
IUSA.LN,IsharesS&P500UcitsETFUSD[Dist],6
BHP.AX,BhpGroupLtd,6
NIO,NioIncADR,1
NHY.O.DX,NorskHydroASA,6
SCHW,TheCharlesSchwabCorp,1
FXPO.LN,FerrexpoPlc,6
FAN.LN,VolutionGroupPlc,6
DEC.LN,DiversifiedEnergyCompanyPlc,6
CMCSA,ComcastCorpA,1
CTY.LN,CityofLondonInvestmentTrustPlc,6
IFFF.LN,IsharesMSCIACFeX-JpUcitsETF$Dist,6
AFRM,AffirmHoldingsIncClA,1
TSN,TysonFoods,1
MRNA,ModernaInc,1
PANW,PaloAltoNetworksInc,1
LOW,"LowesCompanies",1
SAFE.LN,SafestoreHoldingsPlc,6
CRDA.L.EB,CrodaInternationalPlc,6
CLR,ContinentalResources,1
IBM,InternationalBusinessMachines,1
PSH.LN,PershingSquareHoldingsLtd,6
ELV,ElevanceHealthInc,1
KGF.L.EB,KingfisherPlc,6
VLO,ValeroEnergyCorp,1
SWCH,SwitchInc,1
CRWD,CrowdstrikeHoldingsInc,1
LCID,LucidGroupInc,1
CVNA,CarvanaCompanyClA,1
LGEN.L.EB,Legal&GeneralGroupPlc,6
TMO,ThermoFisherScientificInc,1
SEBA.S.DX,SkandinaviskaEnskildaBankenAb,6
HLMA.L.EB,HalmaPlc,6
ARMK,AramarkHoldingsCorp,1
SGRO.L.EB,SegroPlc,6
INTU,IntuitInc,1
SHW,Sherwin-WilliamsCompany,1
SLB,SchlumbergerN.V.,1
INDV.LN,IndiviorPlc,6
PXD,PioneerNaturalResourcesCompany,1
IWG.LN,IwgPlc,6
WJG.LN,WatkinJonesPlc,6
WWH.LN,WorldwideHealthcareTrustPlc,6
ALGN,AlignTechnology,1
CCC.LN,ComputacenterPlc,6
NEM,NewmontMiningCorp,1
INF.L.EB,InformaPlc,6
0QIU.LN,NovoNordiskOrdShsClassB,6
SONG.LN,HipgnosisSongsFundLimited,6
NOC,NorthropGrummanCorp,1
DPH.L.EB,DechraPharmaceuticalsPlc,6
MAERB.C.DX,ApMollerMaerskA/S,6
MONY.LN,Moneysupermarket.comGroupPlc,6
HLCL.LN,HelicalPlc,6
AMAT,AppliedMaterials,1
BNP.FP,BnpParibasAct.A,6
MNKS.LN,MonksInvestmentTrustPlc,6
SPT.LN,SpirentCommunicationsPlc,6
WDS.LN,WoodsideEnergyGroupLtd,6
0R1E.LN,NintendoOrdShs,6
XRSS.LN,XRussellMidcap,6
ENT.L.EB,EntainPlc,6
ADP,AutomaticDataProcs,1
MS,MorganStanley,1
CARLB.C.DX,CarlsbergAs,6
TDG,TransdigmGroupInc,1
HZM.LN,HorizonteMineralsPlc,6
ADI,AnalogDevices,1
THG.LN,ThgPlc,6
CNC,CenteneCorp,1
MRVL,MarvellTechnologyInc,1
LIN.D.DX,LindePlc,6
BOO.LN,BoohooGroupPlc,6
RBLX,RobloxCorpClA,1
TJX,TJXCompanies,1
CBG.LN,CloseBrothersGroupPlc,6
AMC,AMCEntertainmentHoldings,1
KNBE,Knowbe4IncClA,1
CHGG,CheggInc,1
UNP,UnionPacificCorp,1
SMWH.LN,WhSmithPlc,6
PLUG,PlugPowerInc,1
VSVS.LN,VesuviusPlc,6
MDT,MedtronicInc,1
PLTR,PalantirTechnologiesIncClA,1
DARK.L.EB,DarktracePlc,6
X,UnitedStatesSteelCorp,1
INRG.LN,IshrsGlobalCleanEnergyETFUSD[Dist],6
RSW.LN,RenishawPlc,6
0M42.LN,AsmlHoldingADRRepOrd[Cdi],6
IUKD.LN,IsharesUKDividendUcitsETFGBP[Dist],6
KMR.LN,KenmareResourcesPlc,6
TGT,TargetCorp,1
TGA.LN,ThungelaResourcesLimited,6
NCC.LN,NccGroupPlc,6
VIVO,MeridianBioscience,1
MDLZ,MondelezIntlInc,1
VAST.LN,VastResourcesPlc,6
SPR,SpiritAerosystemsHoldings,1
DKNG,DraftkingsInc,1
LAND.L.EB,LandSecuritiesGroupPlc,6
SNR.LN,SeniorPlc,6
EXR,ExtraSpaceStorageInc,1
ORSTE.C.DX,OrstedAs,6
